County_FIPS_x,County,state_FIPS,State,pop_Year,pop_Population,pop_merge_indicator,pov_poverty_rate_percent,pov_merge_indicator,minc_median_income_USD_2021,minc_merge_indicator,state_county,opioid_YEAR,opioid_State,opioid_County,opioid_morphine_equivalent_g,opioid_state_county_yr,opioid_merge_indicator,FIPS|YEAR,County_FIPS_y,mort_year,mort_overdose_deaths,mort_merge_indicator
01001,AUTAUGA,01,AL,2021,"59,203",both,10.7,both,"66,444",both,AL|AUTAUGA,2006,AL,AUTAUGA,17100.54222475,AL|AUTAUGA|2006,both,01001|2006,,,,left_only
01001,AUTAUGA,01,AL,2021,"59,203",both,10.7,both,"66,444",both,AL|AUTAUGA,2007,AL,AUTAUGA,19157.84048365,AL|AUTAUGA|2007,both,01001|2007,,,,left_only
01001,AUTAUGA,01,AL,2021,"59,203",both,10.7,both,"66,444",both,AL|AUTAUGA,2008,AL,AUTAUGA,21786.1531253875,AL|AUTAUGA|2008,both,01001|2008,,,,left_only
01001,AUTAUGA,01,AL,2021,"59,203",both,10.7,both,"66,444",both,AL|AUTAUGA,2009,AL,AUTAUGA,24441.5768683875,AL|AUTAUGA|2009,both,01001|2009,,,,left_only
01001,AUTAUGA,01,AL,2021,"59,203",both,10.7,both,"66,444",both,AL|AUTAUGA,2010,AL,AUTAUGA,26183.3231679375,AL|AUTAUGA|2010,both,01001|2010,,,,left_only
01001,AUTAUGA,01,AL,2021,"59,203",both,10.7,both,"66,444",both,AL|AUTAUGA,2011,AL,AUTAUGA,28462.4137929375,AL|AUTAUGA|2011,both,01001|2011,,,,left_only
01001,AUTAUGA,01,AL,2021,"59,203",both,10.7,both,"66,444",both,AL|AUTAUGA,2012,AL,AUTAUGA,30268.9443618,AL|AUTAUGA|2012,both,01001|2012,,,,left_only
01001,AUTAUGA,01,AL,2021,"59,203",both,10.7,both,"66,444",both,AL|AUTAUGA,2013,AL,AUTAUGA,29963.758162725,AL|AUTAUGA|2013,both,01001|2013,,,,left_only
01001,AUTAUGA,01,AL,2021,"59,203",both,10.7,both,"66,444",both,AL|AUTAUGA,2014,AL,AUTAUGA,30352.0888245375,AL|AUTAUGA|2014,both,01001|2014,,,,left_only
01001,AUTAUGA,01,AL,2021,"59,203",both,10.7,both,"66,444",both,AL|AUTAUGA,2015,AL,AUTAUGA,28643.150037,AL|AUTAUGA|2015,both,01001|2015,,,,left_only
01003,BALDWIN,01,AL,2021,"239,439",both,10.8,both,"65,658",both,AL|BALDWIN,2006,AL,BALDWIN,51039.829050325,AL|BALDWIN|2006,both,01003|2006,01003,2006.0,11.0,both
01003,BALDWIN,01,AL,2021,"239,439",both,10.8,both,"65,658",both,AL|BALDWIN,2007,AL,BALDWIN,60330.6798214875,AL|BALDWIN|2007,both,01003|2007,01003,2007.0,24.0,both
01003,BALDWIN,01,AL,2021,"239,439",both,10.8,both,"65,658",both,AL|BALDWIN,2008,AL,BALDWIN,66829.809691175,AL|BALDWIN|2008,both,01003|2008,01003,2008.0,19.0,both
01003,BALDWIN,01,AL,2021,"239,439",both,10.8,both,"65,658",both,AL|BALDWIN,2009,AL,BALDWIN,76393.6393183125,AL|BALDWIN|2009,both,01003|2009,01003,2009.0,29.0,both
01003,BALDWIN,01,AL,2021,"239,439",both,10.8,both,"65,658",both,AL|BALDWIN,2010,AL,BALDWIN,88833.41876955,AL|BALDWIN|2010,both,01003|2010,01003,2010.0,24.0,both
01003,BALDWIN,01,AL,2021,"239,439",both,10.8,both,"65,658",both,AL|BALDWIN,2011,AL,BALDWIN,107713.1971339125,AL|BALDWIN|2011,both,01003|2011,01003,2011.0,23.0,both
01003,BALDWIN,01,AL,2021,"239,439",both,10.8,both,"65,658",both,AL|BALDWIN,2012,AL,BALDWIN,128952.40414125,AL|BALDWIN|2012,both,01003|2012,01003,2012.0,24.0,both
01003,BALDWIN,01,AL,2021,"239,439",both,10.8,both,"65,658",both,AL|BALDWIN,2013,AL,BALDWIN,130467.973239975,AL|BALDWIN|2013,both,01003|2013,01003,2013.0,20.0,both
01003,BALDWIN,01,AL,2021,"239,439",both,10.8,both,"65,658",both,AL|BALDWIN,2014,AL,BALDWIN,131068.66279755,AL|BALDWIN|2014,both,01003|2014,01003,2014.0,32.0,both
01003,BALDWIN,01,AL,2021,"239,439",both,10.8,both,"65,658",both,AL|BALDWIN,2015,AL,BALDWIN,127843.76849265,AL|BALDWIN|2015,both,01003|2015,01003,2015.0,40.0,both
01005,BARBOUR,01,AL,2021,"24,533",both,23.0,both,"38,649",both,AL|BARBOUR,2006,AL,BARBOUR,5764.0191225,AL|BARBOUR|2006,both,01005|2006,,,,left_only
01005,BARBOUR,01,AL,2021,"24,533",both,23.0,both,"38,649",both,AL|BARBOUR,2007,AL,BARBOUR,6377.6101124875,AL|BARBOUR|2007,both,01005|2007,,,,left_only
01005,BARBOUR,01,AL,2021,"24,533",both,23.0,both,"38,649",both,AL|BARBOUR,2008,AL,BARBOUR,7119.361857725,AL|BARBOUR|2008,both,01005|2008,,,,left_only
01005,BARBOUR,01,AL,2021,"24,533",both,23.0,both,"38,649",both,AL|BARBOUR,2009,AL,BARBOUR,7919.09319,AL|BARBOUR|2009,both,01005|2009,,,,left_only
01005,BARBOUR,01,AL,2021,"24,533",both,23.0,both,"38,649",both,AL|BARBOUR,2010,AL,BARBOUR,8604.301552725,AL|BARBOUR|2010,both,01005|2010,,,,left_only
01005,BARBOUR,01,AL,2021,"24,533",both,23.0,both,"38,649",both,AL|BARBOUR,2011,AL,BARBOUR,9153.569040225,AL|BARBOUR|2011,both,01005|2011,,,,left_only
01005,BARBOUR,01,AL,2021,"24,533",both,23.0,both,"38,649",both,AL|BARBOUR,2012,AL,BARBOUR,10314.95969295,AL|BARBOUR|2012,both,01005|2012,,,,left_only
01005,BARBOUR,01,AL,2021,"24,533",both,23.0,both,"38,649",both,AL|BARBOUR,2013,AL,BARBOUR,9774.7547738625,AL|BARBOUR|2013,both,01005|2013,,,,left_only
01005,BARBOUR,01,AL,2021,"24,533",both,23.0,both,"38,649",both,AL|BARBOUR,2014,AL,BARBOUR,9099.138135,AL|BARBOUR|2014,both,01005|2014,,,,left_only
01005,BARBOUR,01,AL,2021,"24,533",both,23.0,both,"38,649",both,AL|BARBOUR,2015,AL,BARBOUR,8538.4047075,AL|BARBOUR|2015,both,01005|2015,,,,left_only
01007,BIBB,01,AL,2021,"22,359",both,20.6,both,"48,454",both,AL|BIBB,2006,AL,BIBB,6278.096539499999,AL|BIBB|2006,both,01007|2006,,,,left_only
01007,BIBB,01,AL,2021,"22,359",both,20.6,both,"48,454",both,AL|BIBB,2007,AL,BIBB,7109.8245855,AL|BIBB|2007,both,01007|2007,,,,left_only
01007,BIBB,01,AL,2021,"22,359",both,20.6,both,"48,454",both,AL|BIBB,2008,AL,BIBB,8592.9716075,AL|BIBB|2008,both,01007|2008,,,,left_only
01007,BIBB,01,AL,2021,"22,359",both,20.6,both,"48,454",both,AL|BIBB,2009,AL,BIBB,8668.2355313625,AL|BIBB|2009,both,01007|2009,,,,left_only
01007,BIBB,01,AL,2021,"22,359",both,20.6,both,"48,454",both,AL|BIBB,2010,AL,BIBB,9218.386559999999,AL|BIBB|2010,both,01007|2010,,,,left_only
01007,BIBB,01,AL,2021,"22,359",both,20.6,both,"48,454",both,AL|BIBB,2011,AL,BIBB,10732.565910225,AL|BIBB|2011,both,01007|2011,,,,left_only
01007,BIBB,01,AL,2021,"22,359",both,20.6,both,"48,454",both,AL|BIBB,2012,AL,BIBB,11418.2132738625,AL|BIBB|2012,both,01007|2012,,,,left_only
01007,BIBB,01,AL,2021,"22,359",both,20.6,both,"48,454",both,AL|BIBB,2013,AL,BIBB,11946.462645,AL|BIBB|2013,both,01007|2013,,,,left_only
01007,BIBB,01,AL,2021,"22,359",both,20.6,both,"48,454",both,AL|BIBB,2014,AL,BIBB,12889.481025,AL|BIBB|2014,both,01007|2014,,,,left_only
01007,BIBB,01,AL,2021,"22,359",both,20.6,both,"48,454",both,AL|BIBB,2015,AL,BIBB,12270.68622,AL|BIBB|2015,both,01007|2015,,,,left_only
01009,BLOUNT,01,AL,2021,"59,079",both,12.0,both,"56,894",both,AL|BLOUNT,2006,AL,BLOUNT,10418.4233300875,AL|BLOUNT|2006,both,01009|2006,,,,left_only
01009,BLOUNT,01,AL,2021,"59,079",both,12.0,both,"56,894",both,AL|BLOUNT,2007,AL,BLOUNT,10636.33568895,AL|BLOUNT|2007,both,01009|2007,,,,left_only
01009,BLOUNT,01,AL,2021,"59,079",both,12.0,both,"56,894",both,AL|BLOUNT,2008,AL,BLOUNT,11026.019067725,AL|BLOUNT|2008,both,01009|2008,01009,2008.0,15.0,both
01009,BLOUNT,01,AL,2021,"59,079",both,12.0,both,"56,894",both,AL|BLOUNT,2009,AL,BLOUNT,12821.9467163625,AL|BLOUNT|2009,both,01009|2009,,,,left_only
01009,BLOUNT,01,AL,2021,"59,079",both,12.0,both,"56,894",both,AL|BLOUNT,2010,AL,BLOUNT,13647.039724087499,AL|BLOUNT|2010,both,01009|2010,,,,left_only
01009,BLOUNT,01,AL,2021,"59,079",both,12.0,both,"56,894",both,AL|BLOUNT,2011,AL,BLOUNT,16131.819716587499,AL|BLOUNT|2011,both,01009|2011,,,,left_only
01009,BLOUNT,01,AL,2021,"59,079",both,12.0,both,"56,894",both,AL|BLOUNT,2012,AL,BLOUNT,17702.5669613625,AL|BLOUNT|2012,both,01009|2012,01009,2012.0,15.0,both
01009,BLOUNT,01,AL,2021,"59,079",both,12.0,both,"56,894",both,AL|BLOUNT,2013,AL,BLOUNT,17164.64217,AL|BLOUNT|2013,both,01009|2013,01009,2013.0,10.0,both
01009,BLOUNT,01,AL,2021,"59,079",both,12.0,both,"56,894",both,AL|BLOUNT,2014,AL,BLOUNT,16956.2168663625,AL|BLOUNT|2014,both,01009|2014,01009,2014.0,11.0,both
01009,BLOUNT,01,AL,2021,"59,079",both,12.0,both,"56,894",both,AL|BLOUNT,2015,AL,BLOUNT,16505.5916742,AL|BLOUNT|2015,both,01009|2015,01009,2015.0,11.0,both
01011,BULLOCK,01,AL,2021,"10,143",both,32.1,both,"32,027",both,AL|BULLOCK,2006,AL,BULLOCK,549.3548185,AL|BULLOCK|2006,both,01011|2006,,,,left_only
01011,BULLOCK,01,AL,2021,"10,143",both,32.1,both,"32,027",both,AL|BULLOCK,2007,AL,BULLOCK,748.6696108625,AL|BULLOCK|2007,both,01011|2007,,,,left_only
01011,BULLOCK,01,AL,2021,"10,143",both,32.1,both,"32,027",both,AL|BULLOCK,2008,AL,BULLOCK,964.6904893125001,AL|BULLOCK|2008,both,01011|2008,,,,left_only
01011,BULLOCK,01,AL,2021,"10,143",both,32.1,both,"32,027",both,AL|BULLOCK,2009,AL,BULLOCK,1437.891105,AL|BULLOCK|2009,both,01011|2009,,,,left_only
01011,BULLOCK,01,AL,2021,"10,143",both,32.1,both,"32,027",both,AL|BULLOCK,2010,AL,BULLOCK,1993.978125,AL|BULLOCK|2010,both,01011|2010,,,,left_only
01011,BULLOCK,01,AL,2021,"10,143",both,32.1,both,"32,027",both,AL|BULLOCK,2011,AL,BULLOCK,2430.6265425,AL|BULLOCK|2011,both,01011|2011,,,,left_only
01011,BULLOCK,01,AL,2021,"10,143",both,32.1,both,"32,027",both,AL|BULLOCK,2012,AL,BULLOCK,2553.625845225,AL|BULLOCK|2012,both,01011|2012,,,,left_only
01011,BULLOCK,01,AL,2021,"10,143",both,32.1,both,"32,027",both,AL|BULLOCK,2013,AL,BULLOCK,2541.1959075,AL|BULLOCK|2013,both,01011|2013,,,,left_only
01011,BULLOCK,01,AL,2021,"10,143",both,32.1,both,"32,027",both,AL|BULLOCK,2014,AL,BULLOCK,2454.8155725,AL|BULLOCK|2014,both,01011|2014,,,,left_only
01011,BULLOCK,01,AL,2021,"10,143",both,32.1,both,"32,027",both,AL|BULLOCK,2015,AL,BULLOCK,1672.611,AL|BULLOCK|2015,both,01011|2015,,,,left_only
01013,BUTLER,01,AL,2021,"18,890",both,22.7,both,"39,442",both,AL|BUTLER,2006,AL,BUTLER,3828.9245140875,AL|BUTLER|2006,both,01013|2006,,,,left_only
01013,BUTLER,01,AL,2021,"18,890",both,22.7,both,"39,442",both,AL|BUTLER,2007,AL,BUTLER,4784.119520225,AL|BUTLER|2007,both,01013|2007,,,,left_only
01013,BUTLER,01,AL,2021,"18,890",both,22.7,both,"39,442",both,AL|BUTLER,2008,AL,BUTLER,5867.2090625,AL|BUTLER|2008,both,01013|2008,,,,left_only
01013,BUTLER,01,AL,2021,"18,890",both,22.7,both,"39,442",both,AL|BUTLER,2009,AL,BUTLER,6637.6169325,AL|BUTLER|2009,both,01013|2009,,,,left_only
01013,BUTLER,01,AL,2021,"18,890",both,22.7,both,"39,442",both,AL|BUTLER,2010,AL,BUTLER,7285.3358625,AL|BUTLER|2010,both,01013|2010,,,,left_only
01013,BUTLER,01,AL,2021,"18,890",both,22.7,both,"39,442",both,AL|BUTLER,2011,AL,BUTLER,9103.77283545,AL|BUTLER|2011,both,01013|2011,,,,left_only
01013,BUTLER,01,AL,2021,"18,890",both,22.7,both,"39,442",both,AL|BUTLER,2012,AL,BUTLER,9418.3969020375,AL|BUTLER|2012,both,01013|2012,,,,left_only
01013,BUTLER,01,AL,2021,"18,890",both,22.7,both,"39,442",both,AL|BUTLER,2013,AL,BUTLER,8314.482241125,AL|BUTLER|2013,both,01013|2013,,,,left_only
01013,BUTLER,01,AL,2021,"18,890",both,22.7,both,"39,442",both,AL|BUTLER,2014,AL,BUTLER,9207.120945225,AL|BUTLER|2014,both,01013|2014,,,,left_only
01013,BUTLER,01,AL,2021,"18,890",both,22.7,both,"39,442",both,AL|BUTLER,2015,AL,BUTLER,9700.23858,AL|BUTLER|2015,both,01013|2015,,,,left_only
01015,CALHOUN,01,AL,2021,"115,678",both,19.2,both,"48,166",both,AL|CALHOUN,2006,AL,CALHOUN,45576.3759919875,AL|CALHOUN|2006,both,01015|2006,,,,left_only
01015,CALHOUN,01,AL,2021,"115,678",both,19.2,both,"48,166",both,AL|CALHOUN,2007,AL,CALHOUN,56254.867707425,AL|CALHOUN|2007,both,01015|2007,01015,2007.0,11.0,both
01015,CALHOUN,01,AL,2021,"115,678",both,19.2,both,"48,166",both,AL|CALHOUN,2008,AL,CALHOUN,59702.26214175,AL|CALHOUN|2008,both,01015|2008,01015,2008.0,17.0,both
01015,CALHOUN,01,AL,2021,"115,678",both,19.2,both,"48,166",both,AL|CALHOUN,2009,AL,CALHOUN,66391.40317275,AL|CALHOUN|2009,both,01015|2009,01015,2009.0,12.0,both
01015,CALHOUN,01,AL,2021,"115,678",both,19.2,both,"48,166",both,AL|CALHOUN,2010,AL,CALHOUN,73334.1772870125,AL|CALHOUN|2010,both,01015|2010,01015,2010.0,19.0,both
01015,CALHOUN,01,AL,2021,"115,678",both,19.2,both,"48,166",both,AL|CALHOUN,2011,AL,CALHOUN,80806.3532970375,AL|CALHOUN|2011,both,01015|2011,01015,2011.0,12.0,both
01015,CALHOUN,01,AL,2021,"115,678",both,19.2,both,"48,166",both,AL|CALHOUN,2012,AL,CALHOUN,90583.5588581625,AL|CALHOUN|2012,both,01015|2012,,,,left_only
01015,CALHOUN,01,AL,2021,"115,678",both,19.2,both,"48,166",both,AL|CALHOUN,2013,AL,CALHOUN,90542.9818465875,AL|CALHOUN|2013,both,01015|2013,,,,left_only
01015,CALHOUN,01,AL,2021,"115,678",both,19.2,both,"48,166",both,AL|CALHOUN,2014,AL,CALHOUN,92522.8065047625,AL|CALHOUN|2014,both,01015|2014,01015,2014.0,19.0,both
01015,CALHOUN,01,AL,2021,"115,678",both,19.2,both,"48,166",both,AL|CALHOUN,2015,AL,CALHOUN,95820.1843062,AL|CALHOUN|2015,both,01015|2015,01015,2015.0,20.0,both
01017,CHAMBERS,01,AL,2021,"34,488",both,19.7,both,"45,447",both,AL|CHAMBERS,2006,AL,CHAMBERS,13604.6055375,AL|CHAMBERS|2006,both,01017|2006,,,,left_only
01017,CHAMBERS,01,AL,2021,"34,488",both,19.7,both,"45,447",both,AL|CHAMBERS,2007,AL,CHAMBERS,13995.7361488625,AL|CHAMBERS|2007,both,01017|2007,,,,left_only
01017,CHAMBERS,01,AL,2021,"34,488",both,19.7,both,"45,447",both,AL|CHAMBERS,2008,AL,CHAMBERS,16042.429827725,AL|CHAMBERS|2008,both,01017|2008,,,,left_only
01017,CHAMBERS,01,AL,2021,"34,488",both,19.7,both,"45,447",both,AL|CHAMBERS,2009,AL,CHAMBERS,16464.606574537498,AL|CHAMBERS|2009,both,01017|2009,,,,left_only
01017,CHAMBERS,01,AL,2021,"34,488",both,19.7,both,"45,447",both,AL|CHAMBERS,2010,AL,CHAMBERS,17094.994465575,AL|CHAMBERS|2010,both,01017|2010,,,,left_only
01017,CHAMBERS,01,AL,2021,"34,488",both,19.7,both,"45,447",both,AL|CHAMBERS,2011,AL,CHAMBERS,23380.8953513625,AL|CHAMBERS|2011,both,01017|2011,,,,left_only
01017,CHAMBERS,01,AL,2021,"34,488",both,19.7,both,"45,447",both,AL|CHAMBERS,2012,AL,CHAMBERS,20631.3726975,AL|CHAMBERS|2012,both,01017|2012,,,,left_only
01017,CHAMBERS,01,AL,2021,"34,488",both,19.7,both,"45,447",both,AL|CHAMBERS,2013,AL,CHAMBERS,19613.9312288625,AL|CHAMBERS|2013,both,01017|2013,,,,left_only
01017,CHAMBERS,01,AL,2021,"34,488",both,19.7,both,"45,447",both,AL|CHAMBERS,2014,AL,CHAMBERS,19118.1522193125,AL|CHAMBERS|2014,both,01017|2014,,,,left_only
01017,CHAMBERS,01,AL,2021,"34,488",both,19.7,both,"45,447",both,AL|CHAMBERS,2015,AL,CHAMBERS,18318.493152,AL|CHAMBERS|2015,both,01017|2015,,,,left_only
01019,CHEROKEE,01,AL,2021,"25,074",both,18.2,both,"46,365",both,AL|CHEROKEE,2006,AL,CHEROKEE,10096.068205,AL|CHEROKEE|2006,both,01019|2006,,,,left_only
01019,CHEROKEE,01,AL,2021,"25,074",both,18.2,both,"46,365",both,AL|CHEROKEE,2007,AL,CHEROKEE,13339.2003893,AL|CHEROKEE|2007,both,01019|2007,,,,left_only
01019,CHEROKEE,01,AL,2021,"25,074",both,18.2,both,"46,365",both,AL|CHEROKEE,2008,AL,CHEROKEE,14372.506067475,AL|CHEROKEE|2008,both,01019|2008,,,,left_only
01019,CHEROKEE,01,AL,2021,"25,074",both,18.2,both,"46,365",both,AL|CHEROKEE,2009,AL,CHEROKEE,16395.0686520375,AL|CHEROKEE|2009,both,01019|2009,,,,left_only
01019,CHEROKEE,01,AL,2021,"25,074",both,18.2,both,"46,365",both,AL|CHEROKEE,2010,AL,CHEROKEE,18188.3296763625,AL|CHEROKEE|2010,both,01019|2010,,,,left_only
01019,CHEROKEE,01,AL,2021,"25,074",both,18.2,both,"46,365",both,AL|CHEROKEE,2011,AL,CHEROKEE,21114.7308975,AL|CHEROKEE|2011,both,01019|2011,,,,left_only
01019,CHEROKEE,01,AL,2021,"25,074",both,18.2,both,"46,365",both,AL|CHEROKEE,2012,AL,CHEROKEE,23009.08758,AL|CHEROKEE|2012,both,01019|2012,,,,left_only
01019,CHEROKEE,01,AL,2021,"25,074",both,18.2,both,"46,365",both,AL|CHEROKEE,2013,AL,CHEROKEE,23099.61432,AL|CHEROKEE|2013,both,01019|2013,,,,left_only
01019,CHEROKEE,01,AL,2021,"25,074",both,18.2,both,"46,365",both,AL|CHEROKEE,2014,AL,CHEROKEE,23020.0455788625,AL|CHEROKEE|2014,both,01019|2014,,,,left_only
01019,CHEROKEE,01,AL,2021,"25,074",both,18.2,both,"46,365",both,AL|CHEROKEE,2015,AL,CHEROKEE,22068.4499964,AL|CHEROKEE|2015,both,01019|2015,,,,left_only
01021,CHILTON,01,AL,2021,"45,259",both,15.5,both,"55,142",both,AL|CHILTON,2006,AL,CHILTON,14249.5226598125,AL|CHILTON|2006,both,01021|2006,01021,2006.0,13.0,both
01021,CHILTON,01,AL,2021,"45,259",both,15.5,both,"55,142",both,AL|CHILTON,2007,AL,CHILTON,15266.380450987499,AL|CHILTON|2007,both,01021|2007,,,,left_only
01021,CHILTON,01,AL,2021,"45,259",both,15.5,both,"55,142",both,AL|CHILTON,2008,AL,CHILTON,16460.1040466125,AL|CHILTON|2008,both,01021|2008,,,,left_only
01021,CHILTON,01,AL,2021,"45,259",both,15.5,both,"55,142",both,AL|CHILTON,2009,AL,CHILTON,17674.065107925,AL|CHILTON|2009,both,01021|2009,,,,left_only
01021,CHILTON,01,AL,2021,"45,259",both,15.5,both,"55,142",both,AL|CHILTON,2010,AL,CHILTON,18262.252570425,AL|CHILTON|2010,both,01021|2010,01021,2010.0,10.0,both
01021,CHILTON,01,AL,2021,"45,259",both,15.5,both,"55,142",both,AL|CHILTON,2011,AL,CHILTON,21758.256278175,AL|CHILTON|2011,both,01021|2011,,,,left_only
01021,CHILTON,01,AL,2021,"45,259",both,15.5,both,"55,142",both,AL|CHILTON,2012,AL,CHILTON,24507.454052475,AL|CHILTON|2012,both,01021|2012,,,,left_only
01021,CHILTON,01,AL,2021,"45,259",both,15.5,both,"55,142",both,AL|CHILTON,2013,AL,CHILTON,26507.1067697625,AL|CHILTON|2013,both,01021|2013,,,,left_only
01021,CHILTON,01,AL,2021,"45,259",both,15.5,both,"55,142",both,AL|CHILTON,2014,AL,CHILTON,27670.0378538625,AL|CHILTON|2014,both,01021|2014,,,,left_only
01021,CHILTON,01,AL,2021,"45,259",both,15.5,both,"55,142",both,AL|CHILTON,2015,AL,CHILTON,26829.9637989,AL|CHILTON|2015,both,01021|2015,,,,left_only
01023,CHOCTAW,01,AL,2021,"12,548",both,23.3,both,"40,601",both,AL|CHOCTAW,2006,AL,CHOCTAW,4168.14656495,AL|CHOCTAW|2006,both,01023|2006,,,,left_only
01023,CHOCTAW,01,AL,2021,"12,548",both,23.3,both,"40,601",both,AL|CHOCTAW,2007,AL,CHOCTAW,4858.8108579375,AL|CHOCTAW|2007,both,01023|2007,,,,left_only
01023,CHOCTAW,01,AL,2021,"12,548",both,23.3,both,"40,601",both,AL|CHOCTAW,2008,AL,CHOCTAW,5140.0329368,AL|CHOCTAW|2008,both,01023|2008,,,,left_only
01023,CHOCTAW,01,AL,2021,"12,548",both,23.3,both,"40,601",both,AL|CHOCTAW,2009,AL,CHOCTAW,5125.2204645374995,AL|CHOCTAW|2009,both,01023|2009,,,,left_only
01023,CHOCTAW,01,AL,2021,"12,548",both,23.3,both,"40,601",both,AL|CHOCTAW,2010,AL,CHOCTAW,5949.05649,AL|CHOCTAW|2010,both,01023|2010,,,,left_only
01023,CHOCTAW,01,AL,2021,"12,548",both,23.3,both,"40,601",both,AL|CHOCTAW,2011,AL,CHOCTAW,6700.893959999999,AL|CHOCTAW|2011,both,01023|2011,,,,left_only
01023,CHOCTAW,01,AL,2021,"12,548",both,23.3,both,"40,601",both,AL|CHOCTAW,2012,AL,CHOCTAW,7934.5460926125,AL|CHOCTAW|2012,both,01023|2012,,,,left_only
01023,CHOCTAW,01,AL,2021,"12,548",both,23.3,both,"40,601",both,AL|CHOCTAW,2013,AL,CHOCTAW,8058.0702375,AL|CHOCTAW|2013,both,01023|2013,,,,left_only
01023,CHOCTAW,01,AL,2021,"12,548",both,23.3,both,"40,601",both,AL|CHOCTAW,2014,AL,CHOCTAW,7298.232825,AL|CHOCTAW|2014,both,01023|2014,,,,left_only
01023,CHOCTAW,01,AL,2021,"12,548",both,23.3,both,"40,601",both,AL|CHOCTAW,2015,AL,CHOCTAW,6493.705275,AL|CHOCTAW|2015,both,01023|2015,,,,left_only
01025,CLARKE,01,AL,2021,"22,740",both,19.4,both,"45,447",both,AL|CLARKE,2006,AL,CLARKE,5063.85875745,AL|CLARKE|2006,both,01025|2006,,,,left_only
01025,CLARKE,01,AL,2021,"22,740",both,19.4,both,"45,447",both,AL|CLARKE,2007,AL,CLARKE,6270.496200175,AL|CLARKE|2007,both,01025|2007,,,,left_only
01025,CLARKE,01,AL,2021,"22,740",both,19.4,both,"45,447",both,AL|CLARKE,2008,AL,CLARKE,6588.210366125,AL|CLARKE|2008,both,01025|2008,,,,left_only
01025,CLARKE,01,AL,2021,"22,740",both,19.4,both,"45,447",both,AL|CLARKE,2009,AL,CLARKE,7651.9435508999995,AL|CLARKE|2009,both,01025|2009,,,,left_only
01025,CLARKE,01,AL,2021,"22,740",both,19.4,both,"45,447",both,AL|CLARKE,2010,AL,CLARKE,8774.6527093125,AL|CLARKE|2010,both,01025|2010,,,,left_only
01025,CLARKE,01,AL,2021,"22,740",both,19.4,both,"45,447",both,AL|CLARKE,2011,AL,CLARKE,10136.68463295,AL|CLARKE|2011,both,01025|2011,,,,left_only
01025,CLARKE,01,AL,2021,"22,740",both,19.4,both,"45,447",both,AL|CLARKE,2012,AL,CLARKE,11874.978098175,AL|CLARKE|2012,both,01025|2012,,,,left_only
01025,CLARKE,01,AL,2021,"22,740",both,19.4,both,"45,447",both,AL|CLARKE,2013,AL,CLARKE,12941.984205,AL|CLARKE|2013,both,01025|2013,,,,left_only
01025,CLARKE,01,AL,2021,"22,740",both,19.4,both,"45,447",both,AL|CLARKE,2014,AL,CLARKE,13705.4583525,AL|CLARKE|2014,both,01025|2014,,,,left_only
01025,CLARKE,01,AL,2021,"22,740",both,19.4,both,"45,447",both,AL|CLARKE,2015,AL,CLARKE,13209.9002625,AL|CLARKE|2015,both,01025|2015,,,,left_only
01027,CLAY,01,AL,2021,"14,170",both,18.4,both,"47,036",both,AL|CLAY,2006,AL,CLAY,3244.17499,AL|CLAY|2006,both,01027|2006,,,,left_only
01027,CLAY,01,AL,2021,"14,170",both,18.4,both,"47,036",both,AL|CLAY,2007,AL,CLAY,3830.3109838625,AL|CLAY|2007,both,01027|2007,,,,left_only
01027,CLAY,01,AL,2021,"14,170",both,18.4,both,"47,036",both,AL|CLAY,2008,AL,CLAY,4652.726584999999,AL|CLAY|2008,both,01027|2008,,,,left_only
01027,CLAY,01,AL,2021,"14,170",both,18.4,both,"47,036",both,AL|CLAY,2009,AL,CLAY,4836.376935,AL|CLAY|2009,both,01027|2009,,,,left_only
01027,CLAY,01,AL,2021,"14,170",both,18.4,both,"47,036",both,AL|CLAY,2010,AL,CLAY,4434.85029,AL|CLAY|2010,both,01027|2010,,,,left_only
01027,CLAY,01,AL,2021,"14,170",both,18.4,both,"47,036",both,AL|CLAY,2011,AL,CLAY,5531.8541813625,AL|CLAY|2011,both,01027|2011,,,,left_only
01027,CLAY,01,AL,2021,"14,170",both,18.4,both,"47,036",both,AL|CLAY,2012,AL,CLAY,6418.655625,AL|CLAY|2012,both,01027|2012,,,,left_only
01027,CLAY,01,AL,2021,"14,170",both,18.4,both,"47,036",both,AL|CLAY,2013,AL,CLAY,7667.6632199999995,AL|CLAY|2013,both,01027|2013,,,,left_only
01027,CLAY,01,AL,2021,"14,170",both,18.4,both,"47,036",both,AL|CLAY,2014,AL,CLAY,7451.4381375,AL|CLAY|2014,both,01027|2014,,,,left_only
01027,CLAY,01,AL,2021,"14,170",both,18.4,both,"47,036",both,AL|CLAY,2015,AL,CLAY,6697.6167525,AL|CLAY|2015,both,01027|2015,,,,left_only
01029,CLEBURNE,01,AL,2021,"15,156",both,15.0,both,"49,769",both,AL|CLEBURNE,2006,AL,CLEBURNE,1793.5858349999999,AL|CLEBURNE|2006,both,01029|2006,,,,left_only
01029,CLEBURNE,01,AL,2021,"15,156",both,15.0,both,"49,769",both,AL|CLEBURNE,2007,AL,CLEBURNE,1973.790825,AL|CLEBURNE|2007,both,01029|2007,,,,left_only
